date,tsmom_63,tsmom_126,tsmom_252,ma_cross_50_200,ma_cross_20_100,rsi_rev_14,macd_12_26_9,boll_rev_20_2
2009-11-17,-0.001179170946467995,-0.0020144125287647006,-0.0019295004752434989,-0.0012757414044169185,-0.0017436398547225345,-0.0001110464762032614,-0.0009333595343881577,1.773127628058412e-05
2009-11-18,0.0001224015325048724,0.0001873075094843039,0.0007219145182773747,0.0004698290409340008,0.0004524214337735452,0.00032210372032916954,-0.0012569209633394591,0.00034208721183619136
2009-11-19,-0.0029225402717740247,-0.003766393522902503,-0.004301526324927734,-0.0020629410681906033,-0.002156699384011281,-6.754102714932042e-06,-0.0012723364252578018,1.660640134208007e-05
2009-11-20,-0.0006736432872286702,-0.0011216787732748464,-0.0014048617224745414,-0.0007681990641174436,-0.0009372936747576548,0.00019645029192829356,-0.0007551307945875185,-3.0368426783665406e-05
2009-11-23,0.0034876946859247453,0.003308223719103861,0.0042457603660051736,0.0018029026605558159,0.002528786704879275,-0.00043940582784717,0.0005893417594322812,5.479866727278308e-05
2009-11-24,-0.00033167720908467346,-0.0002678652390624107,-0.001439252278501251,-7.678873167977261e-05,-3.488655774197613e-05,0.00015876136553993057,0.0006441757347482107,-9.40531795129933e-05
2009-11-25,0.0038926620207350815,0.003197582205891612,0.00320062475813205,0.001565186584778679,0.00203307895121452,-0.0007927187884435005,1.8282105009527724e-05,-1.3849120326209992e-05
2009-11-26,-0.0032970817149851252,-0.0040911551674903636,-0.006790581506509714,-0.0037368322440539162,-0.00342607402298183,0.0008827542492833101,0.00029547394740069504,-0.00063423581468605
2009-11-27,-0.0014488735557090608,-0.0013751535052338353,-4.7797111336541335e-05,0.0004127730323467511,-0.0002858233579701734,0.0011771144354647486,-0.002297504552688714,0.001272936202634185
2009-11-30,0.0018718225233287367,0.0011063882103926942,0.002340872436720257,0.001016183624887786,0.0007815934003583955,0.00011108665673556682,-0.0009284561761517604,0.00020252244684639198
2009-12-01,0.003756734304063877,0.004087524050966924,0.005638643560757567,0.001727221458355863,0.0020476114058404584,0.00033411713503505674,-0.0036401219851817223,8.072731907167924e-05
2009-12-02,-0.0005402168743089768,6.812952274730708e-05,0.0010306483034576805,-0.00012917083827610772,-0.0001892605617806258,-1.1886261205027545e-05,-0.0012821578691205784,0.0002549984790004846
2009-12-03,-0.0006369187739169446,-0.0005713778397912133,0.0010462041125999968,7.850768672754573e-05,-0.00012520434872146375,-6.714460189278105e-05,-8.69105877726226e-06,-2.3011009579891656e-05
2009-12-04,-0.002276218877423463,-0.0030790350913847005,-0.0013796107771093565,-0.001556886619960153,-0.0021868657737066617,1.901851558583247e-05,-0.0025071669030034697,5.017665092020784e-06
2009-12-07,-0.0005390039084776056,0.0005941395050349501,-0.0016247193464708973,-0.0006007243533946377,0.00016352321018265356,-4.277094199711816e-05,-0.0013498483696767097,3.4388803774568384e-05
2009-12-08,-0.0019112502166273185,-0.00268453325673381,-0.00515587738566262,-0.0022293174459156184,-0.0015158367643427592,0.0002516923593694221,-0.0006630437162022386,-0.00015826103238393197
2009-12-09,-0.0009407473516003799,-0.00040363302021051287,-0.00024002449366729802,0.001250469376571341,-1.923741268089456e-05,0.00033179581639795425,-0.000477990855257865,0.00040611575773673357
2009-12-10,0.0006912776567683851,0.0006698702536686784,0.0010916135771296485,0.000407762025854519,0.0004504652842367224,-7.158040398445509e-06,-0.000200082492768153,-4.5273668657450805e-05
2009-12-11,-0.00011745232330073555,-3.3111571343714664e-05,0.0008908084429074714,-0.0006041331325569072,-0.0005443531765714918,0.0,0.0007407135193639469,3.782174020669702e-05
2009-12-14,0.0010607304915573662,0.0014368310770308972,0.0015337919876037415,0.0003553452923810203,0.0007940655230692663,0.0,-0.0003123806624644547,8.389124702994343e-05
2009-12-15,-0.0009691076292793799,-0.001843504167907182,-0.0007913040545342141,-0.0010993140159427782,-0.001167171722570809,0.0,0.0010219064013519124,-6.207817541482169e-06
2009-12-16,0.00041772767396933125,0.0009002922653150514,0.0007536782344971126,-0.0003915447480860667,-0.00011651788752401761,7.120751348695689e-05,0.00013314198124239214,-2.052595443346833e-05
2009-12-17,-0.0019367720031316811,-0.0029119896758898196,-0.0054089760610045775,-0.0017012405639345125,-0.001420249937759646,1.7332563477420599e-06,0.0009859660210434192,6.001464651117674e-05
2009-12-18,-0.000385952673912183,-8.714739820170847e-06,0.00045656832736956534,0.001151298326894394,0.0001745857494675761,0.00020814544364502547,-0.0005287039158640046,-0.0001145390573064192
2009-12-21,-0.001404314178960464,-0.000868288698019975,-0.0006024763147536605,-0.0010675937936931216,-0.0007060547867396473,-0.0005104181286366141,0.0024173972757599183,-8.049660528254844e-05
2009-12-22,0.0006886794581434508,0.0011733171528219542,0.00017258180721620587,0.00013069798702625092,0.000222488320992704,-0.000670603956440362,0.0006594021223773204,0.0001495982407990238
2009-12-23,0.00037667923529441865,0.002091552951425874,0.001997951468875267,0.0009420850142061893,0.0007287739946219925,0.0003651787306992585,-0.0009531590369061278,-0.00015232442987545366
2009-12-24,0.0007403087354329673,0.0021015911049432514,0.002292242177806848,0.0010716131651983547,0.0013023500397497583,0.0004857364767428595,-0.0006676386489318225,2.3376571023431428e-05
2009-12-25,-0.00025729259986979436,-9.324955009064322e-05,-3.0744356664624215e-05,6.4230545526695e-05,0.00012597963201818867,5.975924506467904e-05,-0.0003272131568768051,-2.7866555728890332e-05
2009-12-28,-2.7621676933689684e-05,-0.00018201194525905927,0.00015372784889546647,-0.00020083657054536006,-0.000588956667374484,-3.0504418043362613e-05,0.0004166635532183605,-1.1513919017080135e-05
2009-12-29,-0.0004402957461343553,0.0007338513211647716,0.00026475021925710435,0.0005065194151347382,0.0002295150457887252,-0.000325463956386903,-0.00022934359920249463,2.8506152390882354e-05
2009-12-30,-0.0001076863727431281,-0.00035368082056342405,2.4209182874041063e-05,-5.6790463183697326e-05,-0.0008638142976974936,-0.00010802633329428866,-0.00027449983531449063,-0.00010342291509902924
2009-12-31,0.001214469057426818,0.0006713437946207061,0.00213614917924246,0.0009378331554395921,0.00032893672123935247,-0.0004921283828815614,0.0009006551548888136,-0.0001236729175264135
2010-01-01,-0.00026922143019185554,8.75323376524091e-05,0.0001216680984781998,0.0001226576646118543,-0.0001910528555059623,0.00014386664701382268,-0.0002656257014501234,-5.417053398603584e-05
2010-01-04,0.00034817645935187745,0.001908403648201613,0.0014478819771611344,0.002106157997872848,0.0010963757140177387,0.00035578937576105115,0.0008191173951293731,-5.8760275028931046e-05
2010-01-05,-0.0015582516854477733,-0.0008451671138553798,-0.0016036036980150744,-0.0003513608432292212,0.00011909567622039824,0.0004045077003896261,-0.0017190557699309752,0.0005381028667988902
2010-01-06,0.0020076639677539133,0.0031057423472034195,0.003127286035297964,0.0011997264201271804,0.0007087324920325432,-0.0002383156367947561,0.0031018814298892877,-0.00013610246325102275
2010-01-07,-0.000759936285547537,-0.0009452174353457511,-0.0007966021953437082,-0.0007588056363701068,0.0004014859849835319,-0.00012199098150272126,-0.001269227736403298,-2.360169415687639e-05
2010-01-08,0.0004254854500777429,0.0020348427006470662,0.0014349993826920956,0.0013179395207008838,0.00025416201874906735,-0.0002630951587243456,0.0015334249081391637,-1.5709534770486518e-05
2010-01-11,-0.0004702807755362098,0.0007575167775683956,0.00041998830600183275,0.0006055318734239552,-0.0006609352023129049,-0.00030667994142354163,0.0007646095747337911,-0.00010980884506377417
2010-01-12,-0.0038648400957650812,-0.004236230204769969,-0.004221483001568906,-0.001136427529430122,-0.0007945289369353295,0.0009743295421209085,-0.0035375841153938528,0.00018222721276907067
2010-01-13,-0.00046967753498636017,0.0007327807056697375,0.0018064483700619299,0.000597839684278549,0.00019611098564152122,-0.0001890174851399745,-2.662690226736905e-05,-3.074723284187503e-05
2010-01-14,0.0008859903372221365,0.00070608526171628,0.0007016329329460299,0.0004937643398629506,0.0005346381693471276,-0.00029609502152485597,0.0005875624953999433,-1.835370700333198e-05
2010-01-15,-0.0013590467633248365,-0.0029269671810290953,-0.0031567219997521326,-0.0010022691904838209,-0.00026573436206789157,0.00040654902713392794,0.00027960831672466075,4.8240367448149245e-05
2010-01-18,0.00042343187962647403,0.0007847968411160975,0.0011850159918380776,0.0005415425703126687,0.00015030126950068656,-0.00026316278264659255,0.0001874452385939826,-4.6411620861463694e-05
2010-01-19,0.0004375921438681624,-0.0010564416477088707,-0.00038943001321996664,-0.001027541892222922,0.00012549892251923324,0.00019658939299206166,-0.0006716372471764614,-0.00014897295446703753
2010-01-20,-0.0010317298210309768,-0.00448931873744326,-0.005206102510428231,-0.0017840072398903738,-0.0006220019143766983,3.285309004378416e-05,0.0008287534638393307,-0.00023674775004390745
2010-01-21,-0.0011104706137330064,-0.0029238410242336224,-0.004695503673515188,-0.0004943681648289294,-0.0009524391148937929,-5.277157214721026e-05,0.002220845767141835,2.372173099795208e-05
2010-01-22,-0.001830561880828516,-0.0030666168897981235,-0.004633796561765367,-0.0004259634941972052,-0.0010534632070092838,0.00013165082529149836,0.0026378906752534295,-0.00022661699381890286
2010-01-25,-0.0005640544408129323,-0.00011582137947964194,0.00156921727856846,0.0006983111830905908,0.0011452154131621284,-7.988224919840733e-05,-0.0010301570496464023,0.0004983538469635479
2010-01-26,-0.0010652714583086543,-0.0021147304601149726,-0.0036550580402549466,-0.0009476640422466678,-0.0009512915896557882,3.6394594611021795e-05,0.0030536642326485226,-1.965831632667991e-05
2010-01-27,-0.0010057883899280663,-0.002359540788765233,-0.0023044210831523787,-0.0006856113416731007,-0.0001275185951859308,-0.0008803372312689623,0.0023465387189504036,3.8281497649952105e-05
2010-01-28,0.000321931468082737,-0.00043169171804321283,-0.001179879975094326,-0.00023782671514171896,0.00025348703027899084,-0.0005167120113873608,0.0010113750658662629,7.07351517302442e-05
2010-01-29,-0.0001770140363535004,-0.0004143141041089952,-0.0022321401122083343,-0.0010210701035265925,-0.00012195517718620224,-0.00020189837640533095,0.0019881426891177082,-4.4502075343442004e-05
2010-02-01,-0.0016589303708124865,-0.00019522366918420117,0.0024526251874446865,0.0011807819493584685,0.0002515925240903753,0.0017741549529067813,-0.003266379207536724,0.00040680885545522975
2010-02-02,-0.0007342184660554267,0.0006449148807867007,0.0016734645832326986,-7.600347724234239e-05,-0.000642210719020872,0.000388092697791994,-0.003053568911247156,-1.9378446241356942e-05
2010-02-03,0.0015198136835111438,-0.0005823387514792747,-0.0007481819114092109,-0.000442643635085297,0.0006967715196863834,-1.2691407727694915e-05,0.00048779045009340595,0.0
2010-02-04,-0.002183816695955769,-0.005118021977530736,-0.005554205267608529,-0.0011219776494348203,0.0004533783345243853,-0.002864899824135842,0.008994890791926,0.0
2010-02-05,0.0010067231266795273,-0.0021965187029513453,-0.005699855608497542,-5.2346531257942345e-05,0.0004807977697886529,-0.0018955008033861116,0.005941355720326793,-0.00028620256931762933
2010-02-08,-0.0012805915631318025,-8.205153421621534e-05,0.0003518730178115334,-0.000322707365272487,-0.0001104816817568168,-4.547668986480123e-05,-0.0006113222561057954,0.00011427763613024808
2010-02-09,-0.004229476080000117,0.0006848380373958531,0.005246769919331977,0.0014115076230824522,-0.0013510096319381683,0.003811510057836929,-0.005241870818474171,0.00025536559368984877
2010-02-10,-0.0005609181657132573,0.0002885611881629533,0.0004297506129292492,0.00036155211019192856,0.0002566314241626823,0.00015982561461956913,-0.0002665004967288755,-2.4437203182977513e-05
2010-02-11,-0.00087721738269776,0.00257756198183078,0.0027268235674514597,0.0013511502088920677,0.0008173838062667866,0.00041740346020361426,-0.003713084947644287,-2.3582619862860124e-06
2010-02-12,0.0005549632114517309,-0.0006047543209719564,-0.0006537067476496773,-0.00029104179138115296,0.0003422446727655156,-0.00016101314405818847,0.0002854470644186316,-3.421118438486822e-05
2010-02-15,3.812922562491693e-05,0.00023598054824248375,-3.1128294516920404e-05,0.0001307072472975497,0.0002261742358777664,-9.15158240327607e-05,0.00016447228694618308,-4.1381064099893954e-05
2010-02-16,-0.0024259258866385315,0.00019589322262812995,0.002501269715820884,0.0007416097654365408,-0.0018944652815920907,0.0005301861293343732,-0.001031687096930757,-2.2651489438037093e-05
2010-02-17,0.0010275357515622972,0.0002656806240975732,0.0011434692001730956,-9.288940751859356e-05,0.0007515011701656949,-1.0393302902187013e-05,0.00021662463544683768,-0.00012990559660247896
2010-02-18,0.0021019747952862617,0.0009770385622327425,-0.00029786051496485407,-0.00044934598184814774,0.0009508698995038739,-1.3583015443935542e-05,0.0011679358168074302,-9.11738051805538e-06
2010-02-19,-0.0010627719473818998,0.0013080277046884476,0.0017042568183574893,0.0013682356049987902,-0.0009774809444093526,3.483127606545878e-05,0.001291383889805381,0.00010000690087147025
2010-02-22,-0.0006043857935731126,-0.0007670138610076831,-1.1556980085133308e-05,-1.9264285723995358e-07,6.367760609537995e-05,-2.9913954215445723e-05,0.0005261284281864072,6.51399811162518e-05
2010-02-23,-0.0001360333673836898,-0.002320528564714944,-0.004641562322197795,-0.0008074725976401498,0.0014667116478519074,3.363190861421649e-05,-0.004782342095782133,-3.8133530980795615e-06
2010-02-24,-0.0003208458859234643,0.0005305919339719298,0.0005985129010944902,0.0004961436588742864,-0.0005335023374617978,-7.337263756891416e-05,0.000646465227864156,0.0
2010-02-25,-0.0010270593682791289,-0.0018600236532490737,-0.0034227390618930507,-6.544249686150043e-05,0.0006627905191727242,0.00042954510303542186,-0.00277205528400176,0.0
2010-02-26,-0.0019283002266689284,0.002219737082933023,0.002642940763998053,0.0008186354151141908,-0.0012571983895060866,-0.00038321800633440295,0.003531999758197633,-0.00025313588153372355
2010-03-01,0.00025503589247004657,0.003228313412037475,0.0016990144481555944,0.0014637109207597601,0.0002578737075332877,-0.00045764104886015134,0.0032005310097270034,-0.000602518328041316
2010-03-02,-0.0002774940295708152,0.002415073404615217,0.002749823634120417,0.00045257612173762486,-4.235065947481947e-05,-0.0004780795795946704,0.0023316185898062127,-6.395091851677721e-05
2010-03-03,-0.00021323911753676043,4.666141503065641e-05,0.0015560189947790254,-8.429428134059233e-05,-0.0006174957133496021,0.00012591194490477376,0.0018795765969123704,0.00030323355509478565
2010-03-04,0.0009721247607222698,-0.0003693479649179793,-0.001362344202883422,1.2855668914111159e-05,0.0007489802696903363,0.0001659613285735031,-0.001562752891002483,3.2045206226556654e-05
2010-03-05,-0.0011740355187201698,0.000615520217248037,0.004111257050290674,1.0141208590202087e-05,-0.0017587966339473726,-8.199038212038524e-05,0.002486872575589105,-0.00017579398126106135
2010-03-08,0.0006006773663532582,0.0005271502779769074,0.001017406611748716,0.0005444654382057266,2.8585765059481738e-05,-0.00032843434773340854,0.0013950528857121403,-6.150162174582154e-05
2010-03-09,0.0005805050372539323,0.0005775145579265101,0.0005681392653117199,0.000704705509536949,0.00025086477970222114,-0.0004431559572584932,0.0007309241769704167,2.9241071210312043e-06
2010-03-10,0.0008923636547669157,0.0006563180460301198,0.0008770277285607629,-0.00017928137958764004,-0.0001954090422021492,-0.0005058973051369826,0.0015572705503405294,1.623951107055174e-05
2010-03-11,-0.0001145494182805803,-0.0003572355386695226,7.058008883235245e-05,-0.0002517608577904777,-0.00036633371593182174,5.740627091695271e-05,0.00048123263485266464,-3.8315372311229686e-05
2010-03-12,-0.0007840914347526139,-0.0006088393736643975,0.0011340831738947089,-4.5036880113092364e-05,-0.0006461565503649105,-3.8747251355018004e-05,0.00042455208952273837,-6.397603065494692e-05
2010-03-15,-0.0002885751810516301,8.185524496469478e-05,-0.0019680597150903496,0.000568796947472316,0.0011246442482325393,-0.0001067651407628661,-0.0028390207647554485,0.0003032726901145745
2010-03-16,-3.197287075985306e-05,0.0007485747715501109,0.0020590393005060752,-0.00019222975163727283,-0.0015131381777725046,-0.0011647902144750115,0.001909555780410284,-2.336552943127238e-05
2010-03-17,0.0015375648006060504,0.001892723302131519,0.003043580288798526,0.00046566076060602403,1.8592951582621044e-05,-0.0016695046214751077,0.001936227176565372,-0.00020515463395651652
2010-03-18,0.0003774342837613543,8.834962920747766e-05,-7.237098189373253e-05,0.00029369612534245026,0.0008654301605219783,0.00022175312266842597,-0.0007502921734544967,-0.0003338859912716046
2010-03-19,1.2425439556283672e-05,0.00011182049803081392,-0.0015958802728485055,0.0002629946011765831,0.0013151371448409438,0.0008559091816397441,-0.002427120672249405,-3.774447706674729e-05
2010-03-22,-0.0008940241163802941,-0.00034882348890248637,-0.0007057894041397875,-9.63076014390682e-05,6.407190274558535e-05,-0.0001292876102993671,-0.00045560247639720884,5.227607534135258e-05
2010-03-23,0.0011875946658519104,0.0017512855950817217,0.0022249666400467783,0.0007595537758372244,0.0010256762990000843,-0.0009169114532267526,0.0007658098451953322,-0.00040463396045862794
2010-03-24,-0.0022076127168230665,-9.917975528414667e-06,-0.0018773028447354695,-0.0007513773081231113,-0.00021043319980143513,-0.00021224156048943078,0.0014899155528487313,-8.769873563881972e-05
2010-03-25,-0.0001230000081877496,0.0005210937373155701,0.0005450770325903686,-0.0004473025829890027,-0.00018807705042808956,-0.0010789795568514437,0.0017566214449375994,-0.0006885556464071846
2010-03-26,-0.0011022644086324982,-0.0007110937288994613,-0.0002485978651473505,-0.0005281398044817309,-0.0007077495897747586,0.0005703916820084957,-0.0005659295307968595,0.0004970241974022448
2010-03-29,0.001044299798981002,0.0024982087733609842,0.003819561597158107,0.0005907172687057431,-0.00015508773781741438,-0.00015978320895485918,-0.002082976832018063,0.00026680451946640315
2010-03-30,-0.00013068357257685055,0.0006839638219753056,0.0003157616852214859,0.0003328929397885885,0.00024308316099510795,-0.00015976500983478349,0.0002681456863727129,-4.074864909044016e-05
2010-03-31,0.0006315786645813086,-0.0004592539898441945,0.0006756686117756223,-0.0007601510768759403,-0.0005777388624372128,-0.0006814744491067845,-0.0013561655161421996,-8.552923715567567e-05
2010-04-01,-0.00019762228302137993,0.0027690757957506197,0.0028870057489467746,-0.00024258773666351646,-0.00028543736069469155,-2.217138867646675e-05,0.0011021801385798133,-0.0008675141499067784
2010-04-02,0.000681796455147124,0.0010530083575388542,0.00014898541494237158,0.000691393983256893,0.0008230808953209185,-0.00019909058780811362,-0.00013805202426895926,-0.00023657871411854236
2010-04-05,0.00010506302171924453,0.00013488409903286824,9.921114301979422e-05,0.0002257823884436299,-0.0001075809120683698,0.00019541634046311168,-0.00034545160390583786,0.00025793818974531726
2010-04-06,0.0005176031816960162,0.00016569965232837337,-0.0005112323383661892,0.0010353140204047854,0.0006754282442733114,0.0004111853050852073,-0.0018236866455351769,0.0001531254569559369
2010-04-07,-0.000556141354423738,-0.0008178564697257922,-0.0015058368094454347,0.0001875960733751349,-0.0002914157867520816,0.00012728678716812433,-0.002040987982725382,3.214784016763012e-05
2010-04-08,-0.00017790758058624658,-0.00039229894877282324,-0.0007920520238894164,0.00013089707072295998,0.00017414901677765225,-0.00016597692979047278,-0.0004984464356632412,-0.00015022054530947808
2010-04-09,-0.0012649697731971234,-0.000561679384324988,0.002464055950106087,-0.0009191168953745647,-0.000631941414010983,-2.5678582050208748e-05,0.0006428738459537194,-2.2200776513132838e-05
2010-04-12,-0.0016147065913706118,-0.0013944553011698492,-0.0004971791920809823,-0.000713264794002793,-0.000629421642665994,0.00038132655277611533,-0.0007868049809159695,9.847255906887055e-05
2010-04-13,-0.0006655327640963331,-0.0010444134418136487,-0.0003549192590483988,0.00018562434798037573,0.00018178654849670224,0.000298666813610803,-0.0005517658394060058,-4.067261953753145e-05
2010-04-14,0.0010178886441776724,0.001465790239149873,0.0037784684331249293,0.00011171785300875037,0.0005193763235802502,-0.0009104609022841982,0.0019518210944065484,0.0001433938915107121
2010-04-15,0.0007746147876084987,0.0010589635383769641,-0.0005512572060121064,0.0005567506953926506,0.0003321204777254853,0.0001946827440350086,-0.0008710319379728258,-0.00010326186097375528
2010-04-16,-0.0017891280949724718,-0.0037117625995411593,-0.005684097692867223,4.891281664532505e-05,-0.0008306146247880369,0.001195651405774597,-0.00022743805994591057,0.00012763076507687595
2010-04-19,-0.0009180867423473098,-0.0011288491110557723,-0.0012423041889170173,-0.00017061326161729905,6.622268419629684e-08,7.420878432179698e-05,-0.0005319585196854199,-5.8925075966884356e-05
2010-04-20,0.0024735806366439845,0.0026082636621963503,0.0030682043613444302,0.00047626760999747376,0.0011494498749136238,-0.0001290840915843008,-0.0024119831295876973,0.0
2010-04-21,-0.00016050151464042713,0.0007280464813986528,0.000557170767366257,0.00014609370729880167,0.00022947595266518942,-0.0001694409807151258,0.0011815524273292661,0.0
2010-04-22,-0.0006447062339073901,-0.0002138339093940634,-0.0008651339456423942,0.0003542842786961974,0.00029535233457697856,-0.0002890366406354876,0.0011363647317589503,0.0
2010-04-23,0.0008942004574793081,0.0009872915928524975,0.0022921440449310652,-0.0009578603520397749,-0.0003560750816839293,0.00019391740693225771,-0.0026449505958318948,0.0003614181803875096
2010-04-26,0.001189491638469324,0.0005025851578572117,0.0016665627301187648,-0.00016309036931821743,7.848005572339021e-05,7.533657997923461e-05,-0.0009211444418520486,-0.0001788351622858181
2010-04-27,-0.006117307255302495,-0.004250387267079315,-0.007553073183718951,0.00040696487688066406,-0.0018293976549509953,0.0008399325929292086,0.004993448438870152,0.0004200594168934084
2010-04-28,-0.00020763703789590418,-9.346682246352184e-05,-0.0005616029591373298,0.0004172552144735616,0.001278859609675761,0.00013631090947684898,-0.000894677211114617,0.00036551120831563336
2010-04-29,0.0018690102453444738,0.0011224731336374467,0.002602854573785356,-0.0001598063889063512,0.0006048659971028035,5.415872767868416e-05,-0.0025432803517200634,-3.0816391616142385e-05
2010-04-30,-0.0008166007515008426,-0.0015862724683434843,-0.0011701253356532005,-0.0010848721381906904,-0.0010359542827650817,0.00013293548571730472,0.0016913324568511088,-6.252174408364938e-05
2010-05-03,0.0006762335785667377,0.0007649329803493765,0.00034644812971381517,0.0008880445298732578,0.0011540866915897658,-0.00011083025371997421,0.001264315155417667,-0.00021714407571388748
2010-05-04,-0.005169338891246694,-0.0045694975740118654,-0.007914695048357253,-0.0002170940826936745,-0.001093766949997442,-0.0004873947917890131,0.005811898045313326,0.0007681564268155552
2010-05-05,-0.004250727302937636,-0.002204164810333626,-0.004157623456110571,-6.823349130552585e-05,-0.0005581674216127712,-0.0015873433381078245,0.005600639174150727,-0.0024553026861627207
2010-05-06,-0.007104914190366007,-0.001358124394891438,-0.006072431443545781,-0.00029083219743119594,-0.0022140133515025375,-0.002736656344357256,0.008543574082213139,-0.006811387156059087
2010-05-07,-0.0030151654256829227,-0.002860635123714929,-0.0043318572849438694,0.00014110073275276804,0.000572151240316429,0.00043020089325600453,0.0005939996898469481,-0.0008230252899169159
2010-05-10,0.001858037733057078,-0.0018343588299078945,0.009572709807480713,0.0013821990797018321,0.0022133361850338964,0.0061462391807154135,-0.014078465612511559,0.009450454570212874
2010-05-11,-0.00010049600378183798,0.0010053378855763948,-0.0007633521456565193,0.0005095146241911476,0.0004539436012444691,-0.0004488463951308789,0.003239934642899709,-0.00014137195822118103
2010-05-12,0.0014930208509253008,0.0005369618453761291,0.0021363943256055484,0.0004525317462224271,0.0002055903390041215,-1.8302399180201818e-05,-0.0026179171134737217,-0.00029623575990243866
2010-05-13,0.0005469012386331963,0.0007682693765778961,0.00138344395600312,0.0010482634637765376,0.0007011628163763121,0.00013338340536729252,0.0010370147527672066,0.00010927305091482132
2010-05-14,-0.0015731436378962588,-0.0007391085572467774,-0.0035516596045566257,2.000379883529104e-05,0.0003514638753187711,-0.001333112144767693,0.0065527410852108696,-7.724050599931718e-05
2010-05-17,-0.0020596890789622586,-0.0013153908432285224,-0.003482893027011155,5.390186655044694e-05,-0.000584663906060388,-0.0007034919166116803,0.002709234428290937,-5.978037373454738e-05
2010-05-18,0.00045581954571700386,-0.0004267874962733384,-0.001252017784737786,-0.0004979028721475769,-0.00023742415475984285,-0.00041523591142746206,0.0034189916264662787,0.0004456520089077378
2010-05-19,-0.0021253223608363753,-0.001108801940208306,-0.005595873064600981,-0.0013705778640616941,-0.0007739063762368123,0.00013876427710661173,0.002798131696778794,0.00048620551988509653
2010-05-20,0.002065815141577686,-0.00041717932961516947,-0.004467692492976718,-0.003651497970344447,-0.0022438698396693916,-0.004652279690533864,0.01059889790682709,-0.0031003857586476085
2010-05-21,-0.0033337030703982275,-0.0029582272853644048,-0.0012796926849565466,0.00017645079665141558,-0.0003163989489970248,0.0026983713768614936,-0.00271398253330761,0.0027705732302302014
2010-05-24,0.0011630194489713206,0.001024516973857042,0.0005739297910820178,0.0009087691306526187,0.001008630952216037,-0.00016173909419124304,-0.00017145720228120605,0.00028580815178267684
2010-05-25,0.0030067763009466978,0.0006162755970456156,-0.003572016946925206,5.7622908152894294e-05,-0.00012531421210839016,-0.0016080719598985547,0.004476592822575111,-0.0003058230752709817
2010-05-26,-0.001996185904569083,-0.0004919709093959861,0.0029111510545469553,0.0007295769734594734,0.0012737030269441938,0.0010266129077056273,-0.003256395072818964,0.0005419274249445551
2010-05-27,-0.007796314817641979,-0.006669824581716163,0.0027475487995309365,0.00043738096200887834,-0.002314499698678731,0.0015725961996048258,-0.009103843059277479,0.00014021866519792837
2010-05-28,5.647274748907387e-05,0.0006141205752480406,0.0006272766636192561,0.0002764663286897279,1.8764896912111684e-05,-0.0002523091693599969,7.433521157026635e-05,-5.01162150685794e-06
2010-05-31,-0.0005663124725791644,-0.00012000382336595367,0.000379245826587395,3.6169366293498e-06,-0.00022238689457051186,0.00015727287466392662,-0.000885169574447484,0.0
2010-06-01,0.0016208268226994434,0.0015630424758440282,-0.0018332077132131883,-0.0009680583572729528,0.001580280706719966,-9.001716230096638e-05,0.001034426134157973,0.0
2010-06-02,-0.0021863236541334896,-0.0011673258961982867,0.0009999150147978718,0.0009533140054874255,-0.0014529366840877217,0.0004580802366343955,-0.0003216267061705635,3.252742576634721e-05
2010-06-03,-0.002296595940581062,-0.0011661889894919336,0.0012850453729048696,0.0003173407345417748,-0.0001292969185677922,0.00032358805633690723,0.0008850487653915391,-8.018886965466594e-06
2010-06-04,0.00538526392744857,0.0007401839680314163,-0.0023373017788154227,0.000605475711765982,0.003054630132801058,7.643184792423014e-05,-0.00636191130639156,0.0
2010-06-07,0.00302080491161752,0.0012618443953064185,-0.00226390143083449,0.00019167319087040006,0.001539540003679484,-1.9858516759167682e-05,-0.002875333761340803,-9.776487208203035e-05
2010-06-08,-0.001692113295354698,-0.0010625184657308527,0.0010812839907556483,9.802961617442327e-05,-0.001452842805232846,2.998727547855088e-06,-0.0005195351273266731,0.00011325621924838362
2010-06-09,-0.0016060144093736196,-0.00013971714771536317,0.0007100610969632034,-0.000351428199834538,-0.000224371865268307,-0.00024187044124134155,0.0006130165163408988,-3.7690124881850198e-06
2010-06-10,-0.005228787804561471,-0.0035804652587782576,0.0019284132792053744,-0.00046467009981037343,-0.001957371516510735,6.628204723378074e-05,0.0007379440457224841,0.0
2010-06-11,-7.155915082186902e-05,-0.001712395283476278,0.0016134049337199808,-1.1270667671968054e-05,-0.0003681415814969404,0.00019721592475959005,0.00018481009292522092,0.0
2010-06-14,-0.002422005188687351,-0.001760603316992945,0.0013931957167303516,-0.0007288247215395944,-0.0011388917614861772,5.6332785198357806e-06,0.002568948506969696,0.0
2010-06-15,-0.0024527518503379554,6.599714182466964e-06,0.002294968232812949,-0.0005405890704673322,-0.001218772167972628,-0.00016522990730617054,0.0030438621483196327,0.0
2010-06-16,-0.0007564910284803943,0.000478477833886936,0.0004791035524302762,0.00011359601691868172,2.1279806843842376e-05,-9.79764289807714e-05,0.0005867682634121455,-3.442473629346029e-05
2010-06-17,0.00022391915228387957,0.000549952582587071,0.0008240906076015409,-0.0005390464178717836,-0.0006031195845012139,-0.00018688945531631263,0.00047593952083819336,-0.0002583998965186494
